,SMS.I.1..8..pct....silt.,V1,V2,V3,V4,V5,V6,V7,V8
182,0,-3.54E-01,2.06E+00,-2.80E+00,-3.23E+00,-6.54E-01,-1.24E+00,4.44E-02,5.92E-01
183,0,-4.89E-01,2.02E+00,-2.69E+00,-2.95E+00,-6.50E-01,-1.24E+00,-1.13E-01,5.70E-01
184,0,-4.54E-01,2.00E+00,-2.67E+00,-2.94E+00,-7.17E-01,-1.24E+00,-9.60E-02,5.91E-01
185,0,-1.04E+00,9.16E-01,-2.20E+00,-2.84E+00,-8.52E-01,-1.21E+00,-8.14E-02,6.42E-01
186,0,-1.50E+00,4.12E-01,-2.02E+00,-2.86E+00,-6.30E-01,-1.16E+00,-1.20E-02,5.26E-01
187,0,-1.97E+00,2.69E-02,-1.96E+00,-3.13E+00,-1.74E-01,-1.08E+00,1.18E-01,3.40E-01
188,0,-2.11E+00,-1.33E-01,-1.84E+00,-2.91E+00,-1.36E-01,-1.01E+00,2.15E-01,2.92E-01
189,0,-2.36E+00,-3.46E-01,-1.80E+00,-3.03E+00,1.05E-01,-9.64E-01,3.04E-01,1.89E-01
190,0,-2.46E+00,-4.66E-01,-1.72E+00,-2.93E+00,1.37E-01,-9.22E-01,3.79E-01,1.53E-01
191,0,-2.46E+00,-6.23E-01,-1.72E+00,-3.13E+00,8.98E-02,-9.40E-01,4.96E-01,1.58E-01
192,0,-2.49E+00,-6.86E-01,-1.62E+00,-2.89E+00,2.08E-02,-8.98E-01,5.59E-01,1.48E-01
193,0,-2.56E+00,-7.86E-01,-1.56E+00,-2.81E+00,2.61E-02,-8.62E-01,6.19E-01,1.37E-01
194,0,-2.59E+00,-9.21E-01,-1.48E+00,-2.79E+00,-4.86E-02,-8.56E-01,7.47E-01,1.12E-01
195,0,-2.63E+00,-1.01E+00,-1.47E+00,-2.87E+00,-4.01E-02,-8.54E-01,8.12E-01,1.03E-01
196,0,-2.62E+00,-1.11E+00,-1.47E+00,-2.94E+00,-8.61E-02,-8.56E-01,8.85E-01,1.24E-01
197,0,-2.65E+00,-1.13E+00,-1.41E+00,-2.85E+00,-1.24E-01,-8.42E-01,9.16E-01,1.19E-01
198,0,-2.64E+00,-1.22E+00,-1.33E+00,-2.74E+00,-2.41E-01,-8.27E-01,1.02E+00,1.27E-01
199,0,-2.67E+00,-1.23E+00,-1.37E+00,-2.83E+00,-1.60E-01,-8.22E-01,9.85E-01,1.37E-01
200,0,-2.71E+00,-1.24E+00,-1.32E+00,-2.68E+00,-1.72E-01,-7.90E-01,9.97E-01,1.42E-01
201,0,-2.60E+00,-9.91E-01,-1.50E+00,-2.95E+00,-3.27E-02,-8.12E-01,9.86E-01,1.28E-01
202,0,-1.88E+00,1.68E+00,-2.70E+00,-3.11E+00,1.02E+00,-1.01E+00,-4.24E-01,2.72E-02
203,0,-1.63E+00,1.90E+00,-2.74E+00,-3.01E+00,9.97E-01,-8.92E-01,-2.19E-01,7.50E-02
