,SMS.I.1..2..pct....silt.,V1,V2,V3,V4V,5V,V6,V7,V8
5793,0,-4.00E+00,-2.02E-01,2.95E-01,5.14E-01,-4.02E-02,-1.21E-02,1.02E-01,8.70E-01
5794,0,-4.12E+00,-9.51E-02,2.77E-01,5.04E-01,-3.94E-02,-1.29E-02,1.02E-01,8.50E-01
5795,0,-4.33E+00,7.66E-02,2.82E-01,5.53E-01,-4.16E-02,-1.43E-02,1.08E-01,8.65E-01
5796,0,-4.42E+00,2.15E-01,2.82E-01,5.75E-01,-4.44E-02,-9.82E-03,1.11E-01,8.46E-01
5797,0,-4.64E+00,3.13E-01,2.84E-01,6.25E-01,-4.52E-02,-1.51E-02,1.15E-01,8.74E-01
5798,0,-4.62E+00,-2.36E-01,2.11E+00,-5.78E-02,-6.12E-03,3.17E-02,2.12E-02,-3.44E-01
5799,0,-4.58E+00,-9.86E-02,1.34E+00,2.30E-01,-2.42E-02,1.34E-02,5.94E-02,1.58E-01
5800,0,-4.58E+00,-8.59E-02,1.19E+00,2.87E-01,-2.68E-02,1.03E-02,6.58E-02,2.43E-01
5801,0,-4.48E+00,-1.03E-01,1.08E+00,3.18E-01,-2.46E-02,8.20E-03,6.94E-02,2.70E-01
5802,0,-4.38E+00,-2.08E-01,6.37E-01,4.40E-01,-1.45E-02,2.11E-03,8.29E-02,1.96E-01
5803,0,-4.31E+00,-2.58E-01,2.51E-01,5.44E-01,-4.57E-03,-4.50E-03,9.57E-02,1.33E-01
5804,0,-4.21E+00,-2.90E-01,-6.05E-03,6.17E-01,5.45E-03,-8.38E-03,1.03E-01,5.18E-02
5805,0,-4.16E+00,-3.42E-01,-2.58E-01,6.88E-01,2.47E-03,-7.87E-03,7.42E-02,4.34E-03
5806,0,-4.10E+00,-4.02E-01,-4.09E-01,7.29E-01,8.73E-03,-1.04E-02,7.93E-02,-5.08E-02
5807,0,-4.03E+00,-4.33E-01,-5.33E-01,7.43E-01,1.09E-02,-1.21E-02,8.15E-02,-6.30E-02
5808,0,-3.94E+00,-5.14E-01,-6.45E-01,7.78E-01,1.84E-02,-1.38E-02,8.52E-02,-1.20E-01
5809,0,-3.83E+00,-5.49E-01,-7.24E-01,7.97E-01,2.22E-02,-1.52E-02,8.75E-02,-1.36E-01
5810,0,-3.81E+00,-5.52E-01,-8.17E-01,7.72E-01,3.10E-02,-2.05E-02,1.24E-01,-1.46E-01
5811,0,-3.81E+00,-6.05E-01,-8.26E-01,7.82E-01,2.71E-02,-2.13E-02,1.26E-01,-9.73E-02
5812,0,-3.80E+00,-6.06E-01,-8.97E-01,8.20E-01,2.32E-02,-1.84E-02,9.19E-02,-1.43E-01
5813,0,-3.76E+00,-6.06E-01,-9.09E-01,8.02E-01,3.07E-02,-2.29E-02,1.28E-01,-1.34E-01
5814,0,-3.71E+00,-6.61E-01,-1.04E+00,8.39E-01,2.77E-02,-2.01E-02,9.42E-02,-1.90E-01
5815,0,-3.73E+00,-6.16E-01,-9.28E-01,8.07E-01,2.04E-02,-1.93E-02,9.14E-02,-9.09E-02
5816,0,-3.81E+00,-4.75E-01,-4.75E-01,6.96E-01,5.54E-03,-1.96E-02,1.19E-01,2.20E-01
5817,0,-3.97E+00,-2.32E-01,4.08E-01,4.75E-01,-3.91E-02,-1.06E-02,9.77E-02,8.40E-01
5818,0,-4.12E+00,-9.12E-02,3.84E-01,4.63E-01,-4.49E-02,-5.98E-03,9.75E-02,8.42E-01
5819,0,-4.37E+00,1.02E-01,4.09E-01,5.25E-01,-4.14E-02,-1.21E-02,1.04E-01,8.33E-01
5820,0,-4.47E+00,2.32E-01,4.14E-01,5.51E-01,-4.30E-02,-1.20E-02,1.05E-01,8.38E-01
5821,0,-4.69E+00,3.39E-01,3.96E-01,6.09E-01,-4.76E-02,-1.37E-02,1.13E-01,8.70E-01
5822,0,-4.67E+00,-1.75E-01,2.13E+00,-6.26E-02,-1.33E-02,3.67E-02,2.14E-02,-3.20E-01
5823,0,-4.60E+00,-1.17E-01,1.60E+00,1.59E-01,-1.84E-02,1.96E-02,4.81E-02,-1.52E-02
5824,0,-4.57E+00,-8.61E-02,1.32E+00,2.48E-01,-2.25E-02,1.35E-02,5.98E-02,1.49E-01
5825,0,-4.54E+00,-9.68E-02,1.25E+00,2.73E-01,-2.32E-02,1.16E-02,6.32E-02,1.93E-01
5826,0,-4.45E+00,-1.07E-01,7.56E-01,4.22E-01,-1.53E-02,3.16E-03,8.06E-02,1.87E-01
5827,0,-4.39E+00,-1.75E-01,2.82E-01,5.53E-01,-3.94E-03,-4.24E-03,9.58E-02,9.59E-02
5828,0,-4.30E+00,-2.36E-01,1.25E-02,6.36E-01,2.06E-03,-8.58E-03,1.05E-01,6.13E-02
5829,0,-4.24E+00,-3.21E-01,-2.58E-01,6.94E-01,1.01E-02,-1.23E-02,1.12E-01,-1.03E-02
5830,0,-4.19E+00,-3.36E-01,-4.12E-01,7.36E-01,4.41E-03,-1.03E-02,7.97E-02,-2.86E-02
5831,0,-4.11E+00,-3.95E-01,-5.07E-01,7.59E-01,1.95E-02,-1.63E-02,1.20E-01,-7.96E-02
5832,0,-4.07E+00,-4.80E-01,-6.24E-01,7.80E-01,1.02E-02,-1.35E-02,8.57E-02,-5.34E-02
5833,0,-4.02E+00,-4.41E-01,-7.03E-01,8.14E-01,1.42E-02,-1.50E-02,8.88E-02,-9.17E-02
5834,0,-4.03E+00,-3.87E-01,-7.40E-01,8.05E-01,2.31E-02,-2.03E-02,1.26E-01,-9.75E-02
5835,0,-4.00E+00,-4.63E-01,-7.80E-01,8.17E-01,1.43E-02,-1.69E-02,9.09E-02,-7.45E-02
5836,0,-3.99E+00,-4.34E-01,-8.05E-01,8.19E-01,2.35E-02,-2.18E-02,1.28E-01,-8.27E-02
5837,0,-3.96E+00,-4.81E-01,-8.63E-01,8.32E-01,2.45E-02,-2.27E-02,1.30E-01,-8.50E-02
5838,0,-3.91E+00,-4.85E-01,-9.83E-01,8.56E-01,2.82E-02,-2.41E-02,1.33E-01,-1.22E-01
5839,0,-3.92E+00,-4.69E-01,-8.94E-01,8.33E-01,2.12E-02,-2.36E-02,1.31E-01,-2.21E-02
5840,0,-3.91E+00,-3.99E-01,-6.60E-01,7.72E-01,1.35E-02,-2.13E-02,1.25E-01,1.14E-01
5841,0,-3.96E+00,-2.89E-01,2.62E-01,5.36E-01,-3.33E-02,-1.15E-02,1.03E-01,8.04E-01
5842,0,-4.07E+00,-1.78E-01,2.91E-01,5.42E-01,-3.70E-02,-1.22E-02,1.04E-01,8.25E-01
5843,0,-4.14E+00,-1.24E-01,2.80E-01,5.50E-01,-3.86E-02,-1.33E-02,1.07E-01,8.35E-01
5844,0,-4.20E+00,-2.01E-02,2.65E-01,5.76E-01,-3.82E-02,-1.34E-02,1.08E-01,8.31E-01
5845,0,-4.33E+00,6.58E-02,2.73E-01,5.95E-01,-4.31E-02,-1.40E-02,1.11E-01,8.68E-01
5846,0,-4.35E+00,-2.93E-01,1.54E+00,1.12E-01,-1.74E-02,2.34E-02,4.64E-02,-1.51E-02
5847,0,-4.35E+00,-2.35E-01,1.22E+00,2.38E-01,-1.80E-02,1.15E-02,6.08E-02,1.49E-01
5848,0,-4.18E+00,-4.29E-01,1.27E+00,2.10E-01,-7.21E-03,1.48E-02,5.50E-02,3.29E-02
5849,0,-4.16E+00,-3.74E-01,1.18E+00,2.48E-01,-1.22E-02,1.24E-02,5.94E-02,1.48E-01
5850,0,-4.18E+00,-3.76E-01,7.74E-01,3.68E-01,-6.85E-03,4.31E-03,7.55E-02,1.07E-01
5851,0,-4.15E+00,-3.70E-01,3.14E-01,5.00E-01,1.40E-03,-2.51E-03,8.99E-02,3.43E-02
5852,0,-3.95E+00,-5.78E-01,-9.25E-02,6.01E-01,8.71E-03,-3.82E-03,6.46E-02,-9.67E-02
5853,0,-3.90E+00,-6.12E-01,-3.50E-01,6.68E-01,1.52E-02,-7.28E-03,7.16E-02,-1.65E-01
5854,0,-3.87E+00,-6.49E-01,-4.64E-01,7.00E-01,1.94E-02,-9.45E-03,7.56E-02,-1.87E-01
5855,0,-3.77E+00,-6.53E-01,-6.04E-01,7.35E-01,2.65E-02,-1.16E-02,7.92E-02,-2.59E-01
5856,0,-3.77E+00,-7.00E-01,-6.56E-01,7.44E-01,2.32E-02,-1.28E-02,8.13E-02,-2.09E-01
5857,0,-3.72E+00,-6.63E-01,-6.62E-01,7.45E-01,2.62E-02,-1.37E-02,8.18E-02,-2.28E-01
5858,0,-3.71E+00,-7.06E-01,-8.33E-01,7.87E-01,2.99E-02,-1.60E-02,8.67E-02,-2.83E-01
5859,0,-3.69E+00,-7.13E-01,-8.20E-01,7.80E-01,2.81E-02,-1.61E-02,8.63E-02,-2.45E-01
5860,0,-3.67E+00,-7.31E-01,-8.69E-01,7.83E-01,2.69E-02,-1.67E-02,8.72E-02,-2.30E-01
5861,0,-3.62E+00,-7.70E-01,-9.19E-01,7.88E-01,3.15E-02,-1.74E-02,8.78E-02,-2.58E-01
5862,0,-3.55E+00,-8.20E-01,-1.06E+00,8.12E-01,3.68E-02,-1.90E-02,9.05E-02,-3.19E-01
5863,0,-3.58E+00,-8.06E-01,-9.22E-01,7.76E-01,2.77E-02,-1.77E-02,8.73E-02,-1.90E-01
5864,0,-3.62E+00,-6.87E-01,-4.38E-01,6.66E-01,4.44E-03,-1.32E-02,7.67E-02,1.48E-01
5865,0,-3.69E+00,-5.06E-01,3.61E-01,4.41E-01,-4.10E-02,1.51E-04,5.65E-02,7.43E-01
5866,0,-3.79E+00,-3.90E-01,3.86E-01,4.57E-01,-3.00E-02,-9.41E-03,9.46E-02,7.41E-01
5867,0,-4.05E+00,-2.03E-01,3.98E-01,5.04E-01,-3.58E-02,-1.15E-02,1.02E-01,7.86E-01
5868,0,-4.20E+00,-4.15E-02,4.06E-01,4.89E-01,-3.77E-02,-1.14E-02,1.00E-01,7.89E-01
5869,0,-4.14E+00,-1.11E-01,2.99E-01,5.60E-01,-3.23E-02,-1.34E-02,1.08E-01,7.50E-01
5870,0,-4.01E+00,-7.81E-01,2.18E+00,-1.64E-01,1.14E-02,3.65E-02,7.65E-03,-5.22E-01
5871,0,-3.93E+00,-6.02E-01,8.98E-01,2.84E-01,5.93E-03,7.79E-03,6.60E-02,-6.82E-02
5872,0,-3.96E+00,-6.45E-01,1.33E+00,1.52E-01,-1.78E-02,1.93E-02,1.33E-02,8.15E-02
5873,0,-3.95E+00,-5.60E-01,1.09E+00,2.28E-01,-1.37E-02,1.48E-02,2.17E-02,6.54E-02
5874,0,-3.93E+00,-5.37E-01,7.50E-01,3.13E-01,-2.14E-03,4.51E-03,7.01E-02,4.49E-02
5875,0,-3.85E+00,-6.06E-01,3.29E-01,4.40E-01,7.75E-04,2.34E-03,4.71E-02,-4.23E-02
5876,0,-3.73E+00,-7.24E-01,-8.32E-02,5.49E-01,1.59E-02,-3.02E-03,5.87E-02,-2.00E-01
5877,0,-3.74E+00,-7.61E-01,-4.48E-01,6.55E-01,2.66E-02,-7.83E-03,6.96E-02,-3.61E-01
5878,0,-3.65E+00,-8.38E-01,-4.65E-01,6.43E-01,2.75E-02,-8.34E-03,6.92E-02,-3.20E-01
5879,0,-3.70E+00,-7.69E-01,-4.50E-01,6.60E-01,2.59E-02,-9.01E-03,7.05E-02,-2.93E-01
5880,0,-3.56E+00,-8.43E-01,-5.66E-01,6.72E-01,3.19E-02,-1.04E-02,7.23E-02,-3.30E-01
5881,0,-3.54E+00,-8.46E-01,-5.98E-01,6.87E-01,3.16E-02,-1.14E-02,7.43E-02,-3.24E-01
5882,0,-3.58E+00,-8.68E-01,-6.48E-01,6.87E-01,2.93E-02,-1.21E-02,7.51E-02,-3.09E-01
5883,0,-3.49E+00,-9.14E-01,-7.32E-01,6.87E-01,3.16E-02,-1.36E-02,7.66E-02,-3.13E-01
5884,0,-3.41E+00,-9.95E-01,-8.25E-01,7.10E-01,3.54E-02,-1.46E-02,7.89E-02,-3.27E-01
5885,0,-3.36E+00,-1.01E+00,-8.84E-01,7.16E-01,3.66E-02,-1.54E-02,7.97E-02,-3.38E-01
5886,0,-3.31E+00,-9.96E-01,-9.96E-01,7.46E-01,4.00E-02,-1.24E-02,8.34E-02,-4.17E-01
5887,0,-3.36E+00,-9.50E-01,-8.59E-01,7.25E-01,3.76E-02,-1.65E-02,8.10E-02,-3.26E-01
5888,0,-3.46E+00,-8.20E-01,-5.16E-01,6.30E-01,1.61E-02,-1.34E-02,7.27E-02,-5.09E-02
5889,0,-3.58E+00,-5.47E-01,5.60E-01,3.52E-01,-3.66E-02,-2.33E-03,4.64E-02,6.92E-01
5890,0,-3.67E+00,-5.13E-01,5.21E-01,3.63E-01,-3.54E-02,-3.55E-03,4.84E-02,6.73E-01
5891,0,-3.91E+00,-2.85E-01,5.32E-01,4.04E-01,-2.83E-02,-8.72E-03,9.02E-02,6.65E-01
5892,0,-4.02E+00,-1.54E-01,5.27E-01,4.19E-01,-3.11E-02,-9.70E-03,9.29E-02,6.82E-01
5893,0.4,-4.19E+00,-5.47E-02,4.93E-01,4.74E-01,-3.44E-02,-1.14E-02,9.99E-02,7.12E-01
5894,0.3,-4.18E+00,-6.11E-01,2.23E+00,-1.89E-01,2.97E-03,3.39E-02,9.00E-03,-4.56E-01
5895,0,-4.10E+00,-4.71E-01,1.57E+00,1.17E-02,-7.76E-03,1.92E-02,3.62E-02,-8.37E-02
5896,0,-4.03E+00,-4.69E-01,1.33E+00,1.22E-01,-1.22E-02,1.33E-02,5.01E-02,6.25E-02
5897,0,-3.99E+00,-5.01E-01,1.01E+00,2.36E-01,-1.34E-02,1.15E-02,2.59E-02,3.07E-02
5898,0,-3.93E+00,-5.31E-01,6.55E-01,3.36E-01,-1.00E-02,6.16E-03,3.72E-02,3.34E-02
5899,0,-3.84E+00,-5.91E-01,2.58E-01,4.63E-01,2.42E-03,-3.98E-04,5.14E-02,-6.13E-02
5900,0,-3.71E+00,-7.02E-01,-2.23E-02,5.31E-01,1.13E-02,-4.24E-03,5.92E-02,-1.22E-01
5901,0,-3.67E+00,-7.42E-01,-1.97E-01,5.65E-01,1.57E-02,-6.43E-03,6.29E-02,-1.52E-01
5902,0,-3.61E+00,-8.05E-01,-3.75E-01,6.11E-01,2.16E-02,-9.55E-03,6.89E-02,-2.14E-01
5903,0,-3.57E+00,-8.33E-01,-4.86E-01,6.48E-01,2.64E-02,-1.12E-02,7.23E-02,-2.52E-01
5904,0,-3.51E+00,-8.55E-01,-5.70E-01,6.51E-01,2.71E-02,-1.17E-02,7.25E-02,-2.61E-01
5905,0,-3.47E+00,-8.86E-01,-6.12E-01,6.61E-01,2.20E-02,-8.06E-03,7.53E-02,-2.39E-01
5906,0,-3.45E+00,-9.02E-01,-7.08E-01,6.84E-01,3.24E-02,-1.46E-02,7.73E-02,-3.06E-01
5907,0,-3.41E+00,-9.24E-01,-7.79E-01,6.96E-01,3.24E-02,-1.50E-02,7.81E-02,-2.96E-01
5908,0,-3.39E+00,-8.99E-01,-8.14E-01,6.79E-01,3.81E-02,-1.52E-02,7.57E-02,-3.41E-01
5909,0,-3.35E+00,-9.59E-01,-8.56E-01,7.23E-01,3.72E-02,-1.69E-02,8.13E-02,-3.25E-01
5910,0,-3.31E+00,-1.01E+00,-1.02E+00,7.54E-01,4.17E-02,-1.88E-02,8.50E-02,-3.88E-01
5911,0,-3.37E+00,-9.24E-01,-8.54E-01,7.09E-01,3.20E-02,-1.75E-02,8.10E-02,-2.71E-01
5912,0,-3.46E+00,-7.41E-01,-2.15E-01,5.52E-01,-6.55E-04,-1.19E-02,6.70E-02,1.81E-01
5913,0,-3.57E+00,-5.82E-01,5.37E-01,3.43E-01,-4.16E-02,-4.59E-03,4.88E-02,7.42E-01
5914,0,-3.67E+00,-4.64E-01,4.90E-01,3.31E-01,-4.05E-02,-5.15E-03,4.78E-02,7.17E-01
5915,0,-3.91E+00,-2.30E-01,5.18E-01,4.03E-01,-4.19E-02,-6.44E-03,5.53E-02,7.11E-01
5916,0.9,-4.06E+00,-1.29E-01,5.17E-01,4.17E-01,-3.76E-02,-1.18E-02,9.57E-02,7.37E-01
5917,1.3,-4.28E+00,5.75E-02,5.13E-01,4.62E-01,-4.18E-02,-1.29E-02,1.01E-01,7.66E-01
5918,0.9,-4.26E+00,-4.76E-01,2.26E+00,-1.92E-01,-1.63E-03,3.28E-02,9.49E-03,-4.29E-01
5919,0.6,-4.17E+00,-3.29E-01,1.44E+00,9.03E-02,-1.91E-02,1.79E-02,1.01E-02,-5.72E-03
5920,0.1,-4.14E+00,-3.56E-01,1.31E+00,1.54E-01,-2.40E-02,1.52E-02,1.77E-02,9.51E-02
5921,0,-4.10E+00,-3.55E-01,1.08E+00,2.21E-01,-2.55E-02,1.06E-02,2.64E-02,1.61E-01
5922,0,-4.03E+00,-3.85E-01,6.71E-01,3.43E-01,-1.73E-02,3.78E-03,4.06E-02,1.17E-01
5923,0,-3.95E+00,-4.69E-01,2.78E-01,4.64E-01,-5.77E-03,-2.24E-03,5.39E-02,2.58E-02
5924,0,-3.88E+00,-5.13E-01,4.54E-02,5.36E-01,2.73E-03,-5.98E-03,6.17E-02,-4.47E-02
5925,0,-3.81E+00,-5.57E-01,-1.59E-01,5.68E-01,8.14E-03,-8.59E-03,6.57E-02,-8.94E-02
5926,0,-3.71E+00,-6.59E-01,-3.45E-01,6.15E-01,1.39E-02,-1.03E-02,6.99E-02,-1.24E-01
5927,0,-3.67E+00,-7.27E-01,-4.88E-01,6.63E-01,2.09E-02,-1.24E-02,7.48E-02,-1.94E-01
5928,0,-3.65E+00,-7.53E-01,-5.70E-01,6.97E-01,2.09E-02,-1.39E-02,7.86E-02,-1.93E-01
5929,0,-3.58E+00,-7.89E-01,-6.37E-01,7.04E-01,2.25E-02,-1.52E-02,8.01E-02,-1.93E-01
5930,0,-3.56E+00,-8.08E-01,-7.86E-01,7.20E-01,2.78E-02,-1.68E-02,8.23E-02,-2.62E-01
5931,0,-3.51E+00,-7.97E-01,-8.19E-01,7.28E-01,2.91E-02,-1.72E-02,8.26E-02,-2.59E-01
5932,0,-3.48E+00,-8.39E-01,-8.65E-01,7.42E-01,2.95E-02,-1.83E-02,8.46E-02,-2.45E-01
5933,0,-3.51E+00,-7.74E-01,-8.98E-01,7.59E-01,3.12E-02,-1.92E-02,8.60E-02,-2.74E-01
5934,0,-3.47E+00,-8.13E-01,-1.05E+00,7.82E-01,3.65E-02,-2.14E-02,8.97E-02,-3.50E-01
5935,0,-3.51E+00,-7.98E-01,-8.42E-01,7.46E-01,2.41E-02,-1.97E-02,8.65E-02,-1.86E-01
5936,0,-3.58E+00,-6.36E-01,-4.08E-01,6.19E-01,2.81E-04,-1.60E-02,7.58E-02,1.36E-01
5937,0,-3.67E+00,-4.40E-01,4.79E-01,3.77E-01,-4.32E-02,-6.87E-03,5.34E-02,7.58E-01
5938,0,-3.74E+00,-3.48E-01,4.45E-01,4.04E-01,-4.32E-02,-7.88E-03,5.63E-02,7.52E-01
5939,0.9,-3.93E+00,-1.75E-01,4.49E-01,4.35E-01,-3.89E-02,-9.12E-03,6.04E-02,6.92E-01
5940,0.3,-4.10E+00,-1.04E-01,4.09E-01,4.78E-01,-4.55E-02,-9.44E-03,6.46E-02,7.61E-01
5941,1.6,-4.24E+00,6.49E-02,4.26E-01,5.36E-01,-4.03E-02,-1.56E-02,1.09E-01,7.82E-01
5942,1.6,-4.19E+00,-5.19E-01,2.14E+00,-1.35E-01,-8.95E-04,2.96E-02,1.81E-02,-4.10E-01
5943,1,-4.20E+00,-3.03E-01,1.38E+00,1.29E-01,-2.66E-02,1.56E-02,1.64E-02,9.22E-02
5944,0.7,-4.14E+00,-3.01E-01,1.23E+00,1.77E-01,-2.60E-02,1.27E-02,2.19E-02,1.40E-01
5945,0.8,-4.11E+00,-3.34E-01,9.83E-01,2.57E-01,-2.17E-02,7.71E-03,3.21E-02,1.28E-01
5946,0.3,-4.03E+00,-3.56E-01,6.01E-01,3.74E-01,-1.40E-02,1.77E-03,4.48E-02,9.60E-02
5947,0.2,-3.91E+00,-4.31E-01,2.01E-01,4.68E-01,-7.19E-03,4.72E-04,5.72E-02,9.53E-03
5948,0,-3.82E+00,-5.25E-01,-8.72E-02,5.57E-01,6.63E-03,-8.39E-03,6.58E-02,-7.24E-02
5949,0,-3.76E+00,-5.88E-01,-2.80E-01,6.15E-01,1.19E-02,-1.07E-02,7.13E-02,-1.10E-01
5950,0,-3.71E+00,-6.56E-01,-4.48E-01,6.47E-01,1.95E-02,-1.27E-02,7.49E-02,-1.89E-01
5951,0,-3.61E+00,-7.25E-01,-5.74E-01,6.59E-01,1.76E-02,-9.01E-03,7.71E-02,-1.84E-01
5952,0,-3.57E+00,-7.57E-01,-6.36E-01,6.81E-01,2.36E-02,-1.49E-02,7.86E-02,-1.94E-01
5953,0,-3.56E+00,-7.68E-01,-6.83E-01,7.14E-01,2.50E-02,-1.68E-02,8.27E-02,-2.01E-01
5954,0,-3.51E+00,-8.05E-01,-8.08E-01,7.23E-01,2.88E-02,-1.74E-02,8.31E-02,-2.48E-01
5955,0,-3.49E+00,-8.34E-01,-8.16E-01,7.19E-01,2.75E-02,-1.81E-02,8.38E-02,-2.20E-01
5956,0,-3.47E+00,-8.47E-01,-8.41E-01,7.26E-01,2.84E-02,-1.90E-02,8.51E-02,-2.22E-01
5957,0,-3.45E+00,-8.46E-01,-9.11E-01,7.33E-01,2.83E-02,-1.94E-02,8.56E-02,-2.22E-01
5958,0,-3.44E+00,-8.74E-01,-1.01E+00,7.68E-01,3.28E-02,-2.10E-02,8.92E-02,-2.75E-01
5959,0,-3.45E+00,-8.23E-01,-8.69E-01,7.24E-01,2.48E-02,-1.98E-02,8.53E-02,-1.69E-01
5960,0,-3.56E+00,-6.59E-01,-4.68E-01,6.32E-01,3.63E-03,-1.69E-02,7.77E-02,1.02E-01
5961,0,-3.65E+00,-4.40E-01,4.64E-01,3.73E-01,-4.35E-02,-7.32E-03,5.38E-02,7.75E-01
5962,0.2,-3.75E+00,-3.48E-01,4.32E-01,3.71E-01,-4.06E-02,-7.86E-03,5.36E-02,7.33E-01
5963,0.6,-3.99E+00,-1.49E-01,4.48E-01,4.35E-01,-4.18E-02,-8.94E-03,6.00E-02,7.28E-01
5964,1.1,-4.15E+00,-4.97E-03,4.58E-01,4.49E-01,-4.79E-02,-9.37E-03,6.25E-02,7.78E-01
5965,2.1,-4.32E+00,1.26E-01,4.29E-01,4.95E-01,-4.28E-02,-1.56E-02,1.06E-01,8.01E-01
5966,2.4,-4.32E+00,-3.63E-01,2.20E+00,-1.78E-01,-3.99E-03,3.01E-02,1.39E-02,-3.98E-01
5967,1.3,-4.23E+00,-2.74E-01,1.38E+00,1.19E-01,-2.26E-02,1.54E-02,1.54E-02,4.94E-02
5968,1.1,-4.23E+00,-2.61E-01,1.30E+00,1.82E-01,-2.52E-02,1.28E-02,2.26E-02,1.12E-01
5969,1,-4.25E+00,-1.93E-01,1.21E+00,1.71E-01,-2.90E-02,1.16E-02,2.19E-02,1.86E-01
5970,2.3,-4.11E+00,-2.43E-01,6.71E-01,3.38E-01,-1.04E-02,-3.74E-03,8.18E-02,1.24E-01
5971,0.1,-4.07E+00,-3.13E-01,2.66E-01,4.54E-01,-4.80E-03,-2.98E-03,5.34E-02,1.33E-02
5972,0,-3.90E+00,-4.79E-01,-3.47E-02,5.60E-01,3.28E-03,-7.47E-03,6.54E-02,-3.41E-02
5973,0,-3.89E+00,-4.55E-01,-2.06E-01,5.92E-01,1.16E-03,-5.14E-03,6.97E-02,-5.44E-02
5974,0,-3.90E+00,-4.47E-01,-2.95E-01,6.22E-01,6.63E-03,-1.16E-02,7.23E-02,-6.91E-02
5975,0,-3.88E+00,-5.13E-01,-3.93E-01,6.37E-01,5.55E-03,-1.29E-02,7.48E-02,-5.40E-02
5976,0,-3.84E+00,-4.76E-01,-4.82E-01,6.38E-01,9.93E-03,-9.46E-03,7.54E-02,-1.18E-01
5977,0,-3.78E+00,-5.41E-01,-5.77E-01,7.13E-01,1.61E-02,-1.68E-02,8.30E-02,-1.46E-01
5978,0,-3.80E+00,-5.05E-01,-6.22E-01,7.22E-01,9.60E-03,-1.25E-02,8.45E-02,-1.18E-01
5979,0,-3.79E+00,-5.24E-01,-6.67E-01,7.02E-01,1.62E-02,-1.77E-02,8.21E-02,-1.24E-01
5980,0,-3.72E+00,-5.74E-01,-7.38E-01,7.34E-01,1.83E-02,-1.92E-02,8.63E-02,-1.38E-01
5981,0,-3.68E+00,-6.26E-01,-7.94E-01,7.56E-01,1.75E-02,-1.97E-02,8.82E-02,-1.20E-01
5982,0,-3.66E+00,-5.90E-01,-8.96E-01,7.47E-01,2.80E-02,-1.99E-02,8.56E-02,-2.39E-01
5983,0,-3.65E+00,-5.96E-01,-8.07E-01,7.54E-01,1.72E-02,-2.06E-02,8.88E-02,-1.06E-01
5984,0,-3.68E+00,-5.28E-01,-5.36E-01,6.85E-01,4.72E-03,-1.92E-02,8.41E-02,8.87E-02
5985,0,-3.69E+00,-4.56E-01,-1.66E-01,5.80E-01,-1.48E-02,-1.53E-02,7.46E-02,3.83E-01
5986,0.5,-3.73E+00,-3.71E-01,3.16E-01,4.45E-01,-3.97E-02,-1.05E-02,6.27E-02,7.45E-01
5987,0.6,-3.72E+00,-3.63E-01,2.73E-01,4.60E-01,-3.69E-02,-1.11E-02,6.45E-02,7.22E-01
5988,0.6,-3.83E+00,-2.95E-01,2.65E-01,4.42E-01,-3.94E-02,-1.11E-02,6.28E-02,7.49E-01
5989,0.4,-3.81E+00,-3.03E-01,2.28E-01,4.98E-01,-3.78E-02,-1.20E-02,6.83E-02,7.40E-01
5990,0.7,-3.79E+00,-6.15E-01,1.17E+00,1.32E-01,-1.75E-02,1.21E-02,1.95E-02,1.14E-01
5991,0.7,-3.79E+00,-6.59E-01,1.47E+00,1.88E-02,-1.60E-02,2.44E-02,4.65E-03,-7.11E-02
5992,0.7,-3.83E+00,-5.80E-01,1.33E+00,7.50E-02,-2.11E-02,2.07E-02,1.23E-02,4.54E-02
5993,0.5,-3.84E+00,-5.67E-01,1.01E+00,2.10E-01,-1.21E-02,9.11E-03,2.69E-02,4.74E-02
5994,0.1,-3.78E+00,-6.05E-01,5.77E-01,3.25E-01,-5.72E-03,2.66E-03,4.03E-02,1.13E-02
5995,0,-3.72E+00,-6.67E-01,2.06E-01,4.40E-01,4.07E-03,-2.51E-03,5.22E-02,-7.05E-02
5996,0,-3.62E+00,-7.23E-01,-4.34E-02,4.93E-01,6.61E-03,-1.52E-03,6.00E-02,-1.15E-01
5997,0,-3.61E+00,-7.34E-01,-1.90E-01,5.54E-01,1.19E-02,-3.73E-03,6.55E-02,-1.62E-01
5998,0,-3.63E+00,-7.19E-01,-2.91E-01,5.77E-01,1.77E-02,-9.80E-03,6.69E-02,-1.85E-01
5999,0,-3.57E+00,-7.28E-01,-4.08E-01,6.17E-01,2.09E-02,-1.17E-02,7.11E-02,-2.08E-01
6000,0,-3.58E+00,-7.91E-01,-4.90E-01,6.34E-01,1.87E-02,-1.34E-02,7.45E-02,-1.84E-01
6001,0,-3.55E+00,-7.79E-01,-5.72E-01,6.56E-01,2.43E-02,-1.53E-02,7.76E-02,-2.41E-01
6002,0,-3.49E+00,-8.44E-01,-6.59E-01,6.90E-01,2.93E-02,-1.54E-02,7.93E-02,-2.78E-01
6003,0,-3.47E+00,-8.38E-01,-7.16E-01,6.83E-01,2.80E-02,-1.60E-02,7.89E-02,-2.48E-01
6004,0,-3.43E+00,-8.60E-01,-7.67E-01,6.91E-01,2.92E-02,-1.68E-02,8.00E-02,-2.54E-01
