,SMS.I.1..20..pct....silt.,V1,V2,V3,V4,V5,V6,7,V8
10204,8.5,2.86E+00,-2.12E-01,-7.46E-01,-8.06E-02,-1.75E+00,8.18E-01,-4.90E-02,-6.87E-02
10205,8.8,2.86E+00,-2.67E-01,-7.79E-01,-8.05E-02,-1.73E+00,7.99E-01,-4.16E-02,-6.62E-02
10206,8.6,2.81E+00,-3.13E-01,-8.90E-01,-8.03E-02,-1.70E+00,8.51E-01,-5.53E-02,-1.17E-01
10207,8.8,2.85E+00,-3.28E-01,-8.49E-01,-8.14E-02,-1.73E+00,7.84E-01,-4.58E-02,-6.62E-02
10208,8.8,2.85E+00,-3.32E-01,-8.22E-01,-8.19E-02,-1.74E+00,7.21E-01,-4.96E-02,-6.52E-02
10209,8.8,2.90E+00,-1.38E-02,-2.97E-02,-8.21E-02,-1.82E+00,-2.90E-02,-8.20E-02,-9.96E-02
10210,8.9,2.88E+00,2.29E-01,5.85E-01,-8.03E-02,-1.83E+00,-6.17E-01,-1.13E-01,-2.00E-01
10211,8.8,3.87E+00,5.07E-02,4.91E-01,-1.11E-01,-2.61E+00,-5.28E-01,6.76E-02,1.12E+00
10212,8.5,2.92E+00,1.87E-01,5.18E-01,-8.41E-02,-1.90E+00,-6.47E-01,-1.23E-01,-1.29E-01
10213,8.8,3.34E+00,6.93E-02,4.69E-01,-9.66E-02,-2.22E+00,-6.04E-01,-3.83E-02,4.44E-01
10214,8.6,3.68E+00,1.91E+00,1.65E+00,-5.78E-02,-2.04E+00,1.60E+00,1.92E-01,4.63E-01
10215,8.4,3.52E+00,1.94E+00,1.64E+00,-5.42E-02,-1.94E+00,1.60E+00,1.54E-01,2.67E-01
10216,11.82,3.51E+00,1.58E+00,1.90E+00,-3.69E-02,-1.57E+00,1.64E+00,6.61E-01,2.87E-01
10217,8.7,3.08E+00,1.12E+00,1.12E+00,-6.29E-02,-1.78E+00,5.20E-01,4.93E-03,-1.69E-01
10218,8.5,3.03E+00,7.36E-01,6.12E-01,-6.94E-02,-1.80E+00,5.40E-01,-1.47E-02,-1.24E-01
10219,8.9,3.39E+00,3.84E-01,2.47E-01,-8.31E-02,-2.07E+00,6.36E-01,6.23E-02,4.10E-01
10220,8.8,2.86E+00,2.86E-01,-7.25E-04,-7.14E-02,-1.69E+00,6.24E-01,-4.25E-02,-2.06E-01
10221,8.9,2.85E+00,1.78E-01,-1.46E-01,-7.21E-02,-1.67E+00,6.61E-01,-4.06E-02,-2.06E-01
10222,8.6,2.82E+00,8.65E-02,-3.15E-01,-7.40E-02,-1.68E+00,7.04E-01,-5.59E-02,-2.10E-01
10223,8.8,2.81E+00,2.03E-04,-4.21E-01,-7.44E-02,-1.66E+00,7.27E-01,-5.22E-02,-2.09E-01
10224,8.6,2.80E+00,-4.94E-02,-4.99E-01,-7.59E-02,-1.68E+00,7.34E-01,-5.59E-02,-2.27E-01
10225,8.8,2.78E+00,-1.08E-01,-5.67E-01,-7.57E-02,-1.65E+00,7.41E-01,-5.73E-02,-2.10E-01
10226,8.6,2.78E+00,-1.49E-01,-6.25E-01,-7.73E-02,-1.68E+00,7.29E-01,-6.15E-02,-2.27E-01
10227,8.8,2.76E+00,-2.02E-01,-6.96E-01,-7.68E-02,-1.65E+00,7.58E-01,-6.13E-02,-2.11E-01
10228,8.8,2.75E+00,-2.52E-01,-7.59E-01,-7.75E-02,-1.65E+00,7.56E-01,-6.42E-02,-2.11E-01
10229,8.8,2.77E+00,-2.74E-01,-7.61E-01,-7.83E-02,-1.66E+00,7.22E-01,-6.02E-02,-2.26E-01
10230,8.6,2.75E+00,-3.29E-01,-9.00E-01,-7.90E-02,-1.66E+00,7.93E-01,-6.14E-02,-2.29E-01
10231,8.6,2.73E+00,-3.20E-01,-8.67E-01,-7.96E-02,-1.67E+00,7.18E-01,-7.66E-02,-2.13E-01
10232,8.8,2.76E+00,-2.58E-01,-6.59E-01,-7.93E-02,-1.67E+00,5.23E-01,-7.30E-02,-2.07E-01
10233,8.8,2.88E+00,2.49E-01,6.08E-01,-8.09E-02,-1.84E+00,-6.71E-01,-1.19E-01,-1.69E-01
10234,8.8,2.83E+00,2.33E-01,5.87E-01,-7.98E-02,-1.80E+00,-6.67E-01,-1.37E-01,-2.02E-01
10235,8.7,2.84E+00,2.05E-01,5.46E-01,-8.13E-02,-1.83E+00,-6.73E-01,-1.42E-01,-1.38E-01
10236,8.8,2.75E+00,1.89E-01,5.33E-01,-7.87E-02,-1.76E+00,-6.73E-01,-1.60E-01,-2.53E-01
10237,8.5,2.84E+00,1.63E-01,4.90E-01,-8.28E-02,-1.85E+00,-6.85E-01,-1.44E-01,-1.90E-01
10238,8.8,3.19E+00,1.99E+00,1.70E+00,-4.27E-02,-1.64E+00,1.54E+00,1.02E-01,-1.57E-01
10239,8.8,3.10E+00,1.90E+00,1.63E+00,-4.25E-02,-1.59E+00,1.43E+00,7.86E-02,-2.92E-01
10240,8.9,3.28E+00,1.47E+00,1.38E+00,-5.75E-02,-1.82E+00,1.01E+00,8.09E-02,3.74E-02
10241,8.8,3.11E+00,1.33E+00,1.27E+00,-5.72E-02,-1.73E+00,7.82E-01,3.28E-02,-1.54E-01
10242,8.8,2.95E+00,8.90E-01,8.08E-01,-6.28E-02,-1.69E+00,5.70E-01,-2.47E-02,-2.51E-01
10243,8.7,2.86E+00,5.02E-01,2.23E-01,-6.73E-02,-1.66E+00,6.92E-01,-3.83E-02,-2.55E-01
10244,8.8,2.82E+00,2.84E-01,-9.34E-02,-6.92E-02,-1.64E+00,7.83E-01,-4.06E-02,-2.57E-01
10245,8.8,3.35E+00,9.09E-02,-2.51E-01,-8.70E-02,-2.06E+00,8.15E-01,5.55E-02,4.69E-01
10246,8.8,2.82E+00,9.23E-02,-3.28E-01,-7.27E-02,-1.65E+00,7.82E-01,-4.26E-02,-2.09E-01
10247,8.8,2.88E+00,1.92E-03,-4.32E-01,-7.61E-02,-1.71E+00,7.79E-01,-3.51E-02,-1.13E-01
10248,8.8,2.79E+00,-4.93E-02,-5.21E-01,-7.45E-02,-1.65E+00,7.97E-01,-5.09E-02,-2.11E-01
10249,8.8,2.78E+00,-1.19E-01,-6.12E-01,-7.54E-02,-1.65E+00,8.00E-01,-5.45E-02,-2.11E-01
10250,8.9,2.85E+00,-1.90E-01,-6.72E-01,-7.77E-02,-1.69E+00,8.07E-01,-3.54E-02,-1.13E-01
10251,8.8,2.95E+00,-2.37E-01,-7.17E-01,-8.21E-02,-1.79E+00,7.87E-01,-2.52E-02,3.14E-02
10252,8.8,2.83E+00,-2.73E-01,-7.83E-01,-7.96E-02,-1.70E+00,7.82E-01,-4.85E-02,-1.14E-01
10253,8.8,3.11E+00,-3.39E-01,-8.30E-01,-8.84E-02,-1.92E+00,8.19E-01,5.91E-03,2.73E-01
10254,8.7,2.76E+00,-3.75E-01,-9.39E-01,-8.00E-02,-1.67E+00,8.26E-01,-6.75E-02,-1.65E-01
10255,8.8,2.81E+00,-3.77E-01,-8.80E-01,-8.13E-02,-1.70E+00,7.40E-01,-6.13E-02,-1.14E-01
10256,8.9,2.80E+00,-4.20E-01,-9.19E-01,-8.12E-02,-1.69E+00,7.43E-01,-5.63E-02,-1.13E-01
10257,8.8,2.74E+00,-4.00E-01,-8.72E-01,-8.05E-02,-1.67E+00,6.53E-01,-7.57E-02,-2.25E-01
10258,8.7,2.92E+00,-3.34E-01,-6.16E-01,-8.63E-02,-1.84E+00,3.98E-01,-6.20E-02,-4.37E-02
10259,8.8,3.19E+00,9.66E-02,5.19E-01,-9.20E-02,-2.10E+00,-6.45E-01,-6.59E-02,1.71E-01
10260,8.8,2.96E+00,9.34E-02,5.05E-01,-8.59E-02,-1.93E+00,-6.73E-01,-1.13E-01,-1.19E-01
10261,8.7,3.12E+00,6.23E-02,4.84E-01,-9.12E-02,-2.06E+00,-6.70E-01,-8.65E-02,5.71E-02
10262,8.7,3.31E+00,1.94E+00,1.70E+00,-4.73E-02,-1.76E+00,1.55E+00,1.19E-01,-1.16E-01
10263,8.7,3.29E+00,1.37E+00,1.33E+00,-6.17E-02,-1.88E+00,8.92E-01,6.48E-02,-1.13E-02
10264,8.9,3.16E+00,1.16E+00,1.21E+00,-6.21E-02,-1.80E+00,6.34E-01,3.08E-02,-1.51E-01
10265,8.7,3.17E+00,1.11E+00,1.16E+00,-6.56E-02,-1.86E+00,5.48E-01,1.73E-02,-1.04E-01
10266,8.7,3.08E+00,8.14E-01,7.66E-01,-6.83E-02,-1.82E+00,5.70E-01,-4.46E-03,-1.54E-01
10267,8.7,2.97E+00,4.71E-01,2.80E-01,-7.10E-02,-1.76E+00,6.54E-01,-2.38E-02,-2.05E-01
10268,8.7,2.94E+00,3.04E-01,5.00E-02,-7.30E-02,-1.75E+00,6.84E-01,-3.12E-02,-2.07E-01
10269,8.8,2.92E+00,1.79E-01,-1.00E-01,-7.43E-02,-1.74E+00,6.85E-01,-3.36E-02,-2.06E-01
10270,8.8,2.90E+00,9.26E-02,-2.32E-01,-7.52E-02,-1.73E+00,7.25E-01,-3.60E-02,-2.07E-01
10271,8.8,2.88E+00,6.99E-03,-3.51E-01,-7.58E-02,-1.72E+00,7.56E-01,-3.60E-02,-2.08E-01
10272,8.7,2.87E+00,-4.85E-02,-4.52E-01,-7.71E-02,-1.72E+00,7.55E-01,-4.14E-02,-2.10E-01
10273,8.8,2.86E+00,-1.11E-01,-5.20E-01,-7.73E-02,-1.71E+00,7.63E-01,-3.72E-02,-2.08E-01
10274,8.6,2.84E+00,-1.59E-01,-6.24E-01,-7.89E-02,-1.73E+00,7.86E-01,-5.13E-02,-2.12E-01
10275,8.8,2.84E+00,-2.30E-01,-7.10E-01,-7.84E-02,-1.69E+00,8.36E-01,-3.95E-02,-2.10E-01
10276,8.8,2.83E+00,-2.69E-01,-7.66E-01,-7.88E-02,-1.69E+00,8.47E-01,-4.10E-02,-2.11E-01
10277,8.7,2.82E+00,-2.91E-01,-8.07E-01,-7.97E-02,-1.70E+00,8.38E-01,-4.99E-02,-2.12E-01
10278,8.7,2.80E+00,-3.56E-01,-9.24E-01,-8.01E-02,-1.69E+00,9.04E-01,-4.96E-02,-2.14E-01
10279,8.8,2.81E+00,-3.56E-01,-9.00E-01,-7.98E-02,-1.68E+00,8.61E-01,-4.02E-02,-2.11E-01
10280,8.7,2.84E+00,-2.14E-01,-5.25E-01,-8.14E-02,-1.75E+00,4.61E-01,-6.23E-02,-2.05E-01
10281,8.8,2.94E+00,2.88E-01,7.53E-01,-8.17E-02,-1.89E+00,-7.09E-01,-1.06E-01,-2.30E-01
10282,8.8,2.94E+00,2.56E-01,6.94E-01,-8.19E-02,-1.88E+00,-6.76E-01,-1.06E-01,-2.31E-01
10283,8.8,3.06E+00,2.12E-01,6.46E-01,-8.61E-02,-1.98E+00,-6.47E-01,-8.48E-02,-2.20E-02
10284,8.7,3.02E+00,2.02E-01,6.17E-01,-8.61E-02,-1.97E+00,-6.69E-01,-1.02E-01,-7.21E-02
10285,8.8,2.76E+00,2.05E-01,6.06E-01,-7.82E-02,-1.76E+00,-6.77E-01,-1.51E-01,-3.80E-01
10286,8.8,3.18E+00,2.04E+00,1.81E+00,-4.13E-02,-1.63E+00,1.55E+00,9.26E-02,-2.18E-01
10287,9,3.31E+00,2.00E+00,1.80E+00,-4.39E-02,-1.70E+00,1.57E+00,1.31E-01,-8.86E-02
10288,9,3.26E+00,2.00E+00,1.81E+00,-4.26E-02,-1.67E+00,1.57E+00,1.30E-01,-2.09E-01
10289,8.7,3.23E+00,1.23E+00,1.27E+00,-6.43E-02,-1.88E+00,6.20E-01,4.10E-02,-5.56E-02
10290,8.9,3.09E+00,8.87E-01,8.96E-01,-6.58E-02,-1.78E+00,5.37E-01,1.69E-02,-2.04E-01
10291,8.9,3.31E+00,5.44E-01,4.63E-01,-7.79E-02,-1.99E+00,6.25E-01,5.63E-02,1.70E-01
10292,8.7,2.98E+00,4.45E-01,2.64E-01,-7.20E-02,-1.77E+00,6.04E-01,-1.76E-02,-2.20E-01
10293,8.7,2.95E+00,3.08E-01,6.92E-02,-7.36E-02,-1.76E+00,6.41E-01,-2.28E-02,-2.22E-01
10294,8.7,2.89E+00,2.10E-01,-1.02E-01,-7.33E-02,-1.72E+00,7.14E-01,-3.10E-02,-2.72E-01
10295,8.7,2.88E+00,1.28E-01,-2.23E-01,-7.42E-02,-1.71E+00,7.45E-01,-3.37E-02,-2.73E-01
10296,8.8,2.90E+00,6.01E-02,-3.19E-01,-7.49E-02,-1.71E+00,7.71E-01,-2.27E-02,-2.08E-01
10297,8.7,2.84E+00,5.38E-03,-4.11E-01,-7.51E-02,-1.69E+00,7.94E-01,-4.33E-02,-2.58E-01
10298,8.6,2.82E+00,-5.99E-02,-5.69E-01,-7.58E-02,-1.68E+00,8.84E-01,-4.26E-02,-2.61E-01
10299,8.7,2.81E+00,-1.25E-01,-6.48E-01,-7.60E-02,-1.67E+00,9.01E-01,-3.95E-02,-2.61E-01
10300,8.7,2.80E+00,-1.64E-01,-7.04E-01,-7.65E-02,-1.67E+00,9.11E-01,-4.10E-02,-2.61E-01
10301,8.8,2.80E+00,-2.20E-01,-7.74E-01,-7.64E-02,-1.65E+00,9.42E-01,-3.51E-02,-2.60E-01
10302,8.8,2.82E+00,-2.99E-01,-9.15E-01,-7.78E-02,-1.66E+00,1.03E+00,-2.74E-02,-2.14E-01
10303,9.1,2.80E+00,-2.83E-01,-8.28E-01,-7.63E-02,-1.63E+00,9.41E-01,-2.72E-02,-2.58E-01
10304,8.7,2.82E+00,-6.12E-02,-3.31E-01,-7.82E-02,-1.72E+00,4.40E-01,-6.80E-02,-2.37E-01
10305,8.8,2.95E+00,3.89E-01,8.15E-01,-7.93E-02,-1.87E+00,-6.18E-01,-9.67E-02,-2.16E-01
10306,8.8,2.93E+00,3.59E-01,7.72E-01,-7.93E-02,-1.86E+00,-5.92E-01,-1.07E-01,-2.00E-01
10307,8.8,2.91E+00,3.44E-01,7.44E-01,-7.90E-02,-1.84E+00,-5.88E-01,-1.15E-01,-1.93E-01
10308,8.8,2.81E+00,3.07E-01,7.00E-01,-7.73E-02,-1.78E+00,-6.06E-01,-1.42E-01,-2.71E-01
10309,8.8,2.94E+00,2.68E-01,6.63E-01,-8.14E-02,-1.88E+00,-5.86E-01,-1.22E-01,-6.70E-02
10310,8.7,3.17E+00,2.08E+00,1.84E+00,-4.05E-02,-1.63E+00,1.58E+00,8.66E-02,-2.03E-01
10311,8.9,3.08E+00,2.06E+00,1.83E+00,-3.73E-02,-1.54E+00,1.55E+00,8.00E-02,-3.61E-01
10312,8.9,3.66E+00,1.95E+00,1.77E+00,-5.49E-02,-1.99E+00,1.61E+00,1.90E-01,4.18E-01
10313,9,3.02E+00,1.35E+00,1.36E+00,-5.40E-02,-1.66E+00,7.50E-01,1.54E-02,-3.37E-01
10314,9,3.42E+00,1.00E+00,1.16E+00,-7.27E-02,-2.03E+00,4.87E-01,6.63E-02,2.56E-01
10315,8.8,3.12E+00,6.32E-01,5.36E-01,-7.16E-02,-1.84E+00,6.32E-01,1.17E-02,-5.71E-02
10316,8.8,2.82E+00,4.81E-01,2.99E-01,-6.61E-02,-1.63E+00,6.16E-01,-4.90E-02,-4.16E-01
10317,8.7,2.91E+00,3.29E-01,8.02E-02,-7.17E-02,-1.72E+00,6.75E-01,-3.73E-02,-2.55E-01
10318,9,2.91E+00,2.05E-01,-4.40E-02,-7.24E-02,-1.70E+00,6.83E-01,-2.36E-02,-2.68E-01
10319,8.8,2.88E+00,1.09E-01,-2.23E-01,-7.38E-02,-1.70E+00,7.58E-01,-3.16E-02,-2.72E-01
10320,9,2.87E+00,2.88E-02,-3.33E-01,-7.40E-02,-1.68E+00,7.78E-01,-2.29E-02,-2.71E-01
10321,8.8,2.85E+00,-3.60E-02,-4.38E-01,-7.53E-02,-1.69E+00,8.14E-01,-3.63E-02,-2.73E-01
10322,8.8,2.84E+00,-8.87E-02,-5.27E-01,-7.58E-02,-1.68E+00,8.27E-01,-3.36E-02,-2.74E-01
10323,8.7,2.90E+00,-1.42E-01,-6.00E-01,-7.92E-02,-1.75E+00,8.31E-01,-2.94E-02,-1.79E-01
10324,8.8,2.82E+00,-1.73E-01,-6.35E-01,-7.70E-02,-1.68E+00,8.26E-01,-3.82E-02,-2.74E-01
10325,8.6,2.80E+00,-2.15E-01,-7.17E-01,-7.84E-02,-1.70E+00,8.31E-01,-5.16E-02,-2.77E-01
10326,8.8,2.79E+00,-3.05E-01,-8.56E-01,-7.80E-02,-1.66E+00,9.27E-01,-3.97E-02,-2.76E-01
10327,8.8,2.78E+00,-3.02E-01,-8.19E-01,-7.81E-02,-1.66E+00,8.53E-01,-4.94E-02,-2.59E-01
10328,9,2.81E+00,-2.44E-01,-6.35E-01,-7.81E-02,-1.67E+00,6.75E-01,-4.93E-02,-2.55E-01
10329,8.7,3.67E+00,1.96E-01,6.43E-01,-1.02E-01,-2.45E+00,-4.83E-01,3.40E-02,7.33E-01
10330,9,2.86E+00,2.74E-01,6.76E-01,-7.81E-02,-1.80E+00,-5.72E-01,-1.16E-01,-3.07E-01
10331,8.8,2.85E+00,2.53E-01,6.34E-01,-7.91E-02,-1.81E+00,-5.81E-01,-1.28E-01,-2.74E-01
10332,8.8,3.25E+00,1.64E-01,5.82E-01,-9.16E-02,-2.13E+00,-5.54E-01,-5.65E-02,2.99E-01
10333,9,3.35E+00,1.22E-01,5.52E-01,-9.42E-02,-2.19E+00,-5.37E-01,-3.55E-02,4.61E-01
10334,9,3.57E+00,1.91E+00,1.72E+00,-5.27E-02,-1.91E+00,1.60E+00,1.73E-01,3.38E-01
10335,9,3.78E+00,1.87E+00,1.71E+00,-5.88E-02,-2.07E+00,1.62E+00,2.19E-01,5.49E-01
10336,9,2.96E+00,1.42E+00,1.38E+00,-5.01E-02,-1.59E+00,8.61E-01,8.58E-03,-4.03E-01
10337,8.8,3.05E+00,1.17E+00,1.22E+00,-5.98E-02,-1.73E+00,5.77E-01,2.65E-04,-2.59E-01
10338,8.7,3.03E+00,1.08E+00,1.15E+00,-6.24E-02,-1.75E+00,4.59E-01,-1.13E-02,-2.82E-01
10339,9,2.99E+00,5.56E-01,4.05E-01,-6.82E-02,-1.73E+00,6.92E-01,-9.51E-04,-2.45E-01
10340,9,3.28E+00,3.27E-01,1.72E-01,-8.03E-02,-1.98E+00,7.02E-01,5.28E-02,1.52E-01
10341,9,2.93E+00,2.55E-01,2.76E-02,-7.23E-02,-1.72E+00,6.51E-01,-1.21E-02,-2.83E-01
10342,9,2.91E+00,1.68E-01,-1.04E-01,-7.31E-02,-1.71E+00,6.91E-01,-1.45E-02,-2.84E-01
10343,8.9,2.88E+00,1.00E-01,-2.20E-01,-7.41E-02,-1.70E+00,7.11E-01,-2.86E-02,-2.71E-01
10344,8.8,2.87E+00,7.30E-03,-3.63E-01,-7.54E-02,-1.70E+00,7.61E-01,-2.64E-02,-2.88E-01
10345,8.8,2.86E+00,-7.39E-02,-4.44E-01,-7.64E-02,-1.71E+00,7.70E-01,-3.99E-02,-2.89E-01
10346,9,2.80E+00,-2.69E-01,-8.96E-01,-7.54E-02,-1.62E+00,1.12E+00,-1.93E-02,-2.78E-01
10347,9,2.82E+00,-2.54E-01,-7.94E-01,-7.66E-02,-1.65E+00,9.76E-01,-2.12E-02,-2.91E-01
10348,9,2.77E+00,-2.66E-01,-8.06E-01,-7.57E-02,-1.62E+00,9.45E-01,-3.64E-02,-3.23E-01
10349,8.8,2.76E+00,-3.00E-01,-8.54E-01,-7.69E-02,-1.63E+00,9.23E-01,-4.65E-02,-3.25E-01
10350,8.8,2.76E+00,-3.64E-01,-9.61E-01,-7.76E-02,-1.63E+00,9.81E-01,-4.10E-02,-3.42E-01
10351,9,2.78E+00,-3.65E-01,-9.10E-01,-7.78E-02,-1.64E+00,9.24E-01,-3.14E-02,-3.55E-01
10352,9.1,2.80E+00,-2.64E-01,-6.22E-01,-7.79E-02,-1.66E+00,6.30E-01,-4.41E-02,-3.33E-01
10353,9,2.93E+00,2.98E-01,7.42E-01,-7.97E-02,-1.85E+00,-6.34E-01,-9.57E-02,-2.94E-01
10354,8.8,2.90E+00,2.86E-01,6.98E-01,-8.01E-02,-1.85E+00,-6.22E-01,-1.09E-01,-2.80E-01
10355,8.7,2.88E+00,2.66E-01,6.58E-01,-8.04E-02,-1.84E+00,-6.32E-01,-1.24E-01,-2.36E-01
10356,9,2.93E+00,2.10E-01,6.47E-01,-8.12E-02,-1.85E+00,-6.38E-01,-1.12E-01,-1.44E-01
10357,9,2.79E+00,2.17E-01,6.24E-01,-7.77E-02,-1.76E+00,-6.48E-01,-1.42E-01,-3.23E-01
10358,9,3.08E+00,2.06E+00,1.83E+00,-3.72E-02,-1.53E+00,1.55E+00,8.17E-02,-3.59E-01
10359,8.7,3.06E+00,2.05E+00,1.79E+00,-3.80E-02,-1.54E+00,1.55E+00,6.83E-02,-3.74E-01
10360,8.7,3.20E+00,1.85E+00,1.67E+00,-4.69E-02,-1.70E+00,1.36E+00,8.44E-02,-2.10E-01
10361,9,3.10E+00,1.24E+00,1.29E+00,-5.86E-02,-1.74E+00,6.55E-01,2.53E-02,-2.47E-01
10362,8.7,3.15E+00,1.05E+00,1.16E+00,-6.60E-02,-1.84E+00,4.40E-01,1.12E-02,-1.66E-01
10363,8.7,3.36E+00,5.73E-01,5.05E-01,-7.95E-02,-2.04E+00,6.31E-01,5.76E-02,2.01E-01
10364,8.7,2.98E+00,4.45E-01,2.79E-01,-7.17E-02,-1.77E+00,6.20E-01,-1.51E-02,-2.52E-01
10365,9,2.99E+00,2.12E-01,-7.12E-02,-7.39E-02,-1.76E+00,7.90E-01,2.64E-03,-1.89E-01
10366,9,3.07E+00,1.13E-01,-1.87E-01,-7.80E-02,-1.83E+00,8.00E-01,1.30E-02,-2.83E-02
10367,8.7,2.86E+00,5.79E-02,-3.23E-01,-7.45E-02,-1.70E+00,8.05E-01,-3.60E-02,-2.74E-01
10368,8.7,2.82E+00,9.10E-03,-4.33E-01,-7.37E-02,-1.66E+00,8.55E-01,-3.80E-02,-3.23E-01
10369,8.7,2.80E+00,-1.36E-01,-6.57E-01,-7.50E-02,-1.65E+00,9.95E-01,-4.17E-02,-3.42E-01
10370,8.8,2.82E+00,-1.60E-01,-6.78E-01,-7.59E-02,-1.66E+00,9.43E-01,-3.08E-02,-2.76E-01
10371,8.8,2.81E+00,-2.07E-01,-7.15E-01,-7.67E-02,-1.67E+00,9.26E-01,-3.92E-02,-2.76E-01
10372,8.7,2.77E+00,-2.40E-01,-7.84E-01,-7.65E-02,-1.64E+00,9.15E-01,-4.80E-02,-3.25E-01
10373,9.1,2.81E+00,-3.08E-01,-8.12E-01,-7.69E-02,-1.64E+00,9.27E-01,-3.03E-02,-2.73E-01
10374,8.7,2.84E+00,-3.72E-01,-9.55E-01,-8.05E-02,-1.71E+00,9.83E-01,-3.79E-02,-2.01E-01
10375,8.9,2.75E+00,-3.61E-01,-8.96E-01,-7.77E-02,-1.63E+00,8.93E-01,-5.35E-02,-3.24E-01
10376,8.7,2.78E+00,-3.51E-01,-8.46E-01,-7.99E-02,-1.69E+00,8.05E-01,-5.81E-02,-2.76E-01
10377,9.1,2.87E+00,-1.40E-01,-2.26E-01,-8.00E-02,-1.75E+00,2.29E-01,-5.52E-02,-2.77E-01
10378,8.7,3.56E+00,1.42E-01,6.12E-01,-1.01E-01,-2.37E+00,-5.46E-01,1.03E-02,5.74E-01
10379,9.1,2.91E+00,2.02E-01,6.45E-01,-8.02E-02,-1.83E+00,-6.05E-01,-1.06E-01,-2.64E-01
10380,9.1,2.85E+00,1.81E-01,6.12E-01,-7.92E-02,-1.79E+00,-6.19E-01,-1.21E-01,-3.02E-01
10381,9,2.58E+00,2.00E-01,5.89E-01,-7.24E-02,-1.60E+00,-6.56E-01,-1.79E-01,-6.51E-01
10382,8.9,3.39E+00,1.95E+00,1.75E+00,-4.82E-02,-1.80E+00,1.59E+00,1.41E-01,-1.77E-02
10383,8.9,3.25E+00,1.97E+00,1.76E+00,-4.39E-02,-1.69E+00,1.57E+00,1.13E-01,-2.11E-01
10384,8.7,3.63E+00,1.30E+00,1.33E+00,-7.19E-02,-2.15E+00,9.01E-01,1.28E-01,4.09E-01
10385,8.9,3.45E+00,1.07E+00,1.19E+00,-7.24E-02,-2.05E+00,5.98E-01,7.80E-02,2.21E-01
10386,8.7,3.21E+00,1.00E+00,1.13E+00,-6.90E-02,-1.91E+00,4.21E-01,1.63E-02,-6.86E-02
10387,8.7,3.02E+00,5.47E-01,4.16E-01,-7.08E-02,-1.79E+00,6.43E-01,-9.24E-03,-2.25E-01
10388,8.9,3.01E+00,3.76E-01,2.25E-01,-7.29E-02,-1.78E+00,6.25E-01,-1.04E-02,-2.11E-01
10389,8.9,2.97E+00,1.77E-01,-1.13E-01,-7.43E-02,-1.75E+00,7.92E-01,-7.88E-03,-2.44E-01
10390,8.9,2.97E+00,7.81E-02,-2.29E-01,-7.63E-02,-1.77E+00,7.81E-01,-9.66E-03,-2.14E-01
10391,9,2.94E+00,-1.15E-02,-3.82E-01,-7.62E-02,-1.74E+00,8.61E-01,-1.18E-02,-2.02E-01
10392,9,3.30E+00,-1.36E-01,-4.86E-01,-8.81E-02,-2.02E+00,8.94E-01,5.47E-02,2.92E-01
10393,8.9,2.84E+00,-1.63E-01,-6.48E-01,-7.60E-02,-1.67E+00,9.55E-01,-3.13E-02,-2.91E-01
10394,8.8,2.83E+00,-2.26E-01,-7.59E-01,-7.77E-02,-1.69E+00,9.64E-01,-3.08E-02,-3.09E-01
10395,9.1,2.80E+00,-2.76E-01,-7.87E-01,-7.58E-02,-1.63E+00,9.65E-01,-2.19E-02,-3.54E-01
10396,9.1,2.78E+00,-3.21E-01,-8.27E-01,-7.64E-02,-1.62E+00,9.20E-01,-3.26E-02,-3.38E-01
10397,8.9,2.79E+00,-4.04E-01,-1.02E+00,-7.85E-02,-1.65E+00,1.04E+00,-3.45E-02,-2.94E-01
10398,9,2.77E+00,-4.12E-01,-9.84E-01,-7.80E-02,-1.63E+00,9.79E-01,-3.56E-02,-3.56E-01
10399,9.1,2.78E+00,-3.99E-01,-8.90E-01,-7.81E-02,-1.63E+00,8.61E-01,-3.44E-02,-3.53E-01
10400,8.9,2.84E+00,-1.24E-01,-2.33E-01,-8.01E-02,-1.75E+00,2.25E-01,-6.72E-02,-3.43E-01
10401,8.9,2.93E+00,2.56E-01,7.12E-01,-8.12E-02,-1.87E+00,-6.61E-01,-1.03E-01,-3.11E-01
10402,9.1,3.39E+00,1.32E-01,6.34E-01,-9.45E-02,-2.20E+00,-5.98E-01,-9.54E-03,3.36E-01
10403,9.1,3.55E+00,8.57E-02,6.09E-01,-9.99E-02,-2.34E+00,-5.81E-01,1.33E-02,5.94E-01
10404,9,2.87E+00,1.87E-01,6.29E-01,-8.08E-02,-1.83E+00,-6.58E-01,-1.25E-01,-2.66E-01
10405,8.9,3.35E+00,9.11E-02,5.66E-01,-9.60E-02,-2.22E+00,-6.22E-01,-4.54E-02,4.46E-01
10406,8.9,3.19E+00,2.01E+00,1.79E+00,-4.16E-02,-1.64E+00,1.56E+00,9.32E-02,-2.01E-01
10407,8.9,3.18E+00,1.99E+00,1.77E+00,-4.17E-02,-1.63E+00,1.55E+00,9.77E-02,-2.73E-01
10408,8.9,3.36E+00,1.75E+00,1.62E+00,-5.27E-02,-1.83E+00,1.33E+00,1.15E-01,-1.45E-02
10409,8.9,3.10E+00,1.17E+00,1.25E+00,-6.08E-02,-1.76E+00,5.80E-01,1.39E-02,-2.63E-01
10410,9,3.57E+00,7.35E-01,8.07E-01,-8.09E-02,-2.16E+00,6.03E-01,1.08E-01,3.83E-01
